Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
MC2 ? ? ? P ? 20161014 1534 43.430 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED18 ? ? ? P ? 20161014 1534 44.840 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED21 ? ? ? P ? 20161014 1534 45.490 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED21 ? ? ? S ? 20161014 1534 50.540 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1245 ? ? ? P ? 20161014 1534 42.210 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
GUMA ? ? ? S ? 20161014 1534 52.570 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? S ? 20161014 1534 48.700 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? P ? 20161014 1534 44.600 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? S ? 20161014 1534 47.580 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? P ? 20161014 1534 43.870 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? P ? 20161014 1534 43.010 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED09 ? ? ? S ? 20161014 1534 47.890 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED09 ? ? ? P ? 20161014 1534 44.270 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? P ? 20161014 1534 44.310 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? S ? 20161014 1534 48.180 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1214 ? ? ? P ? 20161014 1534 40.960 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
TERO ? ? ? S ? 20161014 1534 53.070 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
TERO ? ? ? P ? 20161014 1534 47.180 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? S ? 20161014 1534 50.460 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? P ? 20161014 1534 45.670 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? S ? 20161014 1534 51.770 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? P ? 20161014 1534 46.350 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1204 ? ? ? S ? 20161014 1534 47.150 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
SMA1 ? ? ? P ? 20161014 1534 44.380 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1202 ? ? ? S ? 20161014 1534 44.180 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED25 ? ? ? P ? 20161014 1534 45.090 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED25 ? ? ? S ? 20161014 1534 49.610 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CAMP ? ? ? S ? 20161014 1534 51.230 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1299 ? ? ? P ? 20161014 1534 44.010 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1201 ? ? ? S ? 20161014 1534 46.460 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1201 ? ? ? P ? 20161014 1534 43.370 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED14 ? ? ? P ? 20161014 1534 47.780 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED05 ? ? ? P ? 20161014 1534 46.710 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED05 ? ? ? S ? 20161014 1534 52.710 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? P ? 20161014 1534 42.700 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? S ? 20161014 1534 45.220 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED03 ? ? ? P ? 20161014 1534 43.880 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED03 ? ? ? S ? 20161014 1534 47.500 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
RM33 ? ? ? S ? 20161014 1534 50.130 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
RM33 ? ? ? P ? 20161014 1534 45.470 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
T1218 ? ? ? P ? 20161014 1536 41.450 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1218 ? ? ? S ? 20161014 1536 43.530 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1211 ? ? ? S ? 20161014 1536 50.790 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED02 ? ? ? S ? 20161014 1536 47.760 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED11 ? ? ? P ? 20161014 1536 41.790 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED11 ? ? ? S ? 20161014 1536 44.010 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1217 ? ? ? S ? 20161014 1536 46.090 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? P ? 20161014 1536 41.180 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? S ? 20161014 1536 42.920 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? P ? 20161014 1536 40.040 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1215 ? ? ? S ? 20161014 1536 47.000 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? S ? 20161014 1536 44.590 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1216 ? ? ? S ? 20161014 1536 45.040 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
NRCA ? ? ? P ? 20161014 1536 40.760 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
SEF1 ? ? ? S ? 20161014 1536 52.760 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? S ? 20161014 1536 44.760 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CSP1 ? ? ? S ? 20161014 1536 50.800 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1245 ? ? ? S ? 20161014 1536 42.650 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED18 ? ? ? S ? 20161014 1536 47.480 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED21 ? ? ? S ? 20161014 1536 48.950 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? S ? 20161014 1536 47.150 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? P ? 20161014 1536 43.440 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? S ? 20161014 1536 45.750 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? S ? 20161014 1536 44.190 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1241 ? ? ? S ? 20161014 1536 45.930 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? S ? 20161014 1536 46.270 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? S ? 20161014 1536 48.640 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? S ? 20161014 1536 49.740 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? P ? 20161014 1536 44.830 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1214 ? ? ? P ? 20161014 1536 40.330 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED25 ? ? ? S ? 20161014 1536 47.790 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED14 ? ? ? S ? 20161014 1536 53.480 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1201 ? ? ? P ? 20161014 1536 42.090 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1201 ? ? ? S ? 20161014 1536 44.790 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1202 ? ? ? S ? 20161014 1536 43.030 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
RM33 ? ? ? S ? 20161014 1536 48.520 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? P ? 20161014 1536 41.640 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
T1218 ? ? ? S ? 20161014 1537 16.710 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED11 ? ? ? P ? 20161014 1537 15.580 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED11 ? ? ? S ? 20161014 1537 17.660 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1217 ? ? ? S ? 20161014 1537 19.760 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1215 ? ? ? P ? 20161014 1537 17.790 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1215 ? ? ? S ? 20161014 1537 21.660 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? S ? 20161014 1537 17.470 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? S ? 20161014 1537 16.800 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? S ? 20161014 1537 21.620 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? S ? 20161014 1537 20.510 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1202 ? ? ? S ? 20161014 1537 16.830 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? P ? 20161014 1537 15.160 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? S ? 20161014 1537 17.040 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
T1212 ? ? ? P ? 20161014 1537 51.310 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? S ? 20161014 1537 53.850 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED11 ? ? ? P ? 20161014 1537 52.490 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED11 ? ? ? S ? 20161014 1537 56.010 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED02 ? ? ? P ? 20161014 1537 54.360 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED02 ? ? ? S ? 20161014 1537 59.230 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1211 ? ? ? P ? 20161014 1537 56.180 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1217 ? ? ? P ? 20161014 1537 52.620 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1217 ? ? ? S ? 20161014 1537 56.370 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ARRO ? ? ? S ? 20161014 1538 02.250 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? P ? 20161014 1537 50.440 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1215 ? ? ? S ? 20161014 1537 55.230 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1215 ? ? ? P ? 20161014 1537 52.100 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1216 ? ? ? P ? 20161014 1537 49.960 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CESI ? ? ? S ? 20161014 1537 55.670 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CESI ? ? ? P ? 20161014 1537 52.470 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
FEMA ? ? ? P ? 20161014 1537 50.850 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MDAR ? ? ? S ? 20161014 1538 00.640 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CSP1 ? ? ? P ? 20161014 1537 53.360 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED21 ? ? ? P ? 20161014 1537 52.730 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED21 ? ? ? S ? 20161014 1537 56.960 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
GUMA ? ? ? P ? 20161014 1537 54.440 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
GUMA ? ? ? S ? 20161014 1537 59.370 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED18 ? ? ? P ? 20161014 1537 52.180 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED22 ? ? ? S ? 20161014 1537 57.620 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? P ? 20161014 1537 52.500 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED17 ? ? ? S ? 20161014 1537 56.270 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
AM05 ? ? ? S ? 20161014 1537 57.650 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
AM05 ? ? ? P ? 20161014 1537 53.570 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MC2 ? ? ? P ? 20161014 1537 50.910 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MC2 ? ? ? S ? 20161014 1537 53.220 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? S ? 20161014 1537 55.980 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? P ? 20161014 1537 52.620 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1245 ? ? ? P ? 20161014 1537 50.630 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? P ? 20161014 1537 52.450 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? S ? 20161014 1537 55.700 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED09 ? ? ? S ? 20161014 1537 58.500 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED09 ? ? ? P ? 20161014 1537 54.040 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? S ? 20161014 1537 59.300 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? P ? 20161014 1537 54.390 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
TERO ? ? ? S ? 20161014 1538 04.950 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
TERO ? ? ? P ? 20161014 1537 57.450 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
NRCA ? ? ? P ? 20161014 1537 49.960 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? S ? 20161014 1538 02.470 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? P ? 20161014 1537 55.890 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? S ? 20161014 1538 03.460 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? P ? 20161014 1537 56.700 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED15 ? ? ? P ? 20161014 1537 58.440 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1214 ? ? ? P ? 20161014 1537 51.940 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1214 ? ? ? S ? 20161014 1537 54.610 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
SMA1 ? ? ? P ? 20161014 1537 55.260 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED25 ? ? ? P ? 20161014 1537 55.670 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED25 ? ? ? S ? 20161014 1538 01.570 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CAMP ? ? ? P ? 20161014 1537 57.370 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CAMP ? ? ? S ? 20161014 1538 03.230 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1202 ? ? ? S ? 20161014 1537 56.760 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? P ? 20161014 1537 51.030 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1299 ? ? ? S ? 20161014 1537 59.670 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1299 ? ? ? P ? 20161014 1537 54.550 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1201 ? ? ? S ? 20161014 1537 58.720 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1201 ? ? ? P ? 20161014 1537 54.030 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED14 ? ? ? S ? 20161014 1538 05.870 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED04 ? ? ? S ? 20161014 1538 01.540 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED05 ? ? ? P ? 20161014 1537 57.230 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED05 ? ? ? S ? 20161014 1538 04.580 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? P ? 20161014 1537 53.480 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? S ? 20161014 1537 57.500 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED03 ? ? ? S ? 20161014 1537 59.320 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED03 ? ? ? P ? 20161014 1537 54.260 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
RM33 ? ? ? P ? 20161014 1537 55.900 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
RM33 ? ? ? S ? 20161014 1538 02.510 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED06 ? ? ? S ? 20161014 1538 03.720 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1218 ? ? ? S ? 20161014 1537 57.130 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1218 ? ? ? P ? 20161014 1537 52.910 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
SMA1 ? ? ? P ? 20161014 1541 03.370 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
SMA1 ? ? ? S ? 20161014 1541 04.660 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1299 ? ? ? P ? 20161014 1541 03.560 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1299 ? ? ? S ? 20161014 1541 05.030 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? S ? 20161014 1541 06.760 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1204 ? ? ? P ? 20161014 1541 03.510 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? S ? 20161014 1541 09.490 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? S ? 20161014 1541 06.930 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
TERO ? ? ? S ? 20161014 1541 08.990 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? S ? 20161014 1541 06.440 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? P ? 20161014 1541 04.290 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? S ? 20161014 1541 06.780 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED25 ? ? ? S ? 20161014 1541 05.410 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
ED04 ? ? ? S ? 20161014 1541 24.650 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1299 ? ? ? S ? 20161014 1541 22.650 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1299 ? ? ? P ? 20161014 1541 22.280 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED03 ? ? ? S ? 20161014 1541 25.370 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED03 ? ? ? P ? 20161014 1541 23.150 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? P ? 20161014 1541 23.150 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED24 ? ? ? S ? 20161014 1541 25.440 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1201 ? ? ? S ? 20161014 1541 24.380 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1201 ? ? ? P ? 20161014 1541 22.610 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED11 ? ? ? P ? 20161014 1541 24.810 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED11 ? ? ? S ? 20161014 1541 28.530 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1204 ? ? ? S ? 20161014 1541 23.660 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1204 ? ? ? P ? 20161014 1541 22.200 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED16 ? ? ? S ? 20161014 1541 27.990 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MMO1 ? ? ? S ? 20161014 1541 29.830 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? P ? 20161014 1541 23.310 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED20 ? ? ? S ? 20161014 1541 25.590 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
TERO ? ? ? P ? 20161014 1541 24.510 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
TERO ? ? ? S ? 20161014 1541 27.830 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? S ? 20161014 1541 24.830 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED07 ? ? ? P ? 20161014 1541 23.080 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1246 ? ? ? S ? 20161014 1541 25.860 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CAMP ? ? ? S ? 20161014 1541 25.630 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED25 ? ? ? P ? 20161014 1541 22.350 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
SMA1 ? ? ? P ? 20161014 1541 22.100 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED05 ? ? ? S ? 20161014 1541 27.220 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00

Station_name Instrument Component P_phase_onset P_phase_descriptor First_Motion Date Hour_min Seconds GAU Err Coda_duration Amplitude Period
ED01 ? ? ? P ? 20161014 1542 14.470 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED01 ? ? ? S ? 20161014 1542 18.990 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED08 ? ? ? P ? 20161014 1542 15.800 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1218 ? ? ? P ? 20161014 1542 11.980 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1211 ? ? ? P ? 20161014 1542 16.160 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED02 ? ? ? S ? 20161014 1542 18.660 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED02 ? ? ? P ? 20161014 1542 14.670 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED11 ? ? ? P ? 20161014 1542 12.720 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1217 ? ? ? P ? 20161014 1542 13.890 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1212 ? ? ? P ? 20161014 1542 12.400 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1215 ? ? ? P ? 20161014 1542 14.810 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1215 ? ? ? S ? 20161014 1542 18.840 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? P ? 20161014 1542 13.560 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED12 ? ? ? S ? 20161014 1542 16.380 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED10 ? ? ? P ? 20161014 1542 11.390 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CESI ? ? ? S ? 20161014 1542 21.980 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
CESI ? ? ? P ? 20161014 1542 16.530 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
NRCA ? ? ? S ? 20161014 1542 14.310 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
NRCA ? ? ? P ? 20161014 1542 12.370 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? P ? 20161014 1542 13.890 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
ED19 ? ? ? S ? 20161014 1542 17.150 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
MC2 ? ? ? S ? 20161014 1542 17.220 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
T1245 ? ? ? S ? 20161014 1542 15.040 GAU 2.00E-02 -1.00E+00 -1.00E+00 -1.00E+00
