# 2016 10 14 00 00  9.050 42.8128  13.2100   8.500  0.92 0 0 0      1
 ED19   1.665 1 P
 ED22   8.765 1 S
 ED17   3.925 1 P
 ED17   7.295 1 S
  MC2   4.185 1 S
 MMO1   7.175 1 S
T1245   3.555 1 S
 ED20  10.385 1 S
 NRCA   1.295 1 P
T1246  14.795 1 S
 CAMP  15.075 1 S
T1202   8.125 1 S
 ED10   2.525 1 P
T1299  10.925 1 S
T1201  10.015 1 S
 ED03  10.555 1 S
T1218   7.935 1 S
# 2016 10 14 13 22 20.485 42.6522  13.3386   8.500  0.58 0 0 0    507
 ED03   2.455 1 P
T1299   3.105 1 S
 ED24   2.455 1 P
 ED24   4.695 1 S
T1201   3.695 1 S
T1204   1.465 1 P
 ED16   7.345 1 S
 ED20   4.875 1 S
 TERO   7.075 1 S
 TERO   3.805 1 P
 ED07   2.425 1 P
 ED07   4.155 1 S
T1246   5.275 1 S
 SMA1   2.715 1 S
 SMA1   1.395 1 P
 ED05   6.915 1 S
# 2016 10 14 13 27 11.853 42.6238  13.3171  11.748  0.69 0 0 0    508
 ED11   8.577 1 S
T1201   4.487 1 S
 ED10   3.777 1 P
T1299   2.307 1 P
T1299   3.767 1 S
 ED16   8.187 1 S
 MMO1   9.817 1 S
T1204   3.607 1 S
T1204   2.227 1 P
 SMA1   1.537 1 P
 SMA1   3.387 1 S
 ED07   5.177 1 S
 ED07   3.047 1 P
 TERO   7.697 1 S
T1246   5.957 1 S
 CAMP   5.617 1 S
# 2016 10 14 13 32 17.212 42.8105  13.1730  10.361  0.68 0 0 0    509
T1218   5.298 1 S
 ED10   2.078 1 P
 ED10   3.488 1 S
T1212   5.468 1 S
 NRCA   2.068 1 P
 NRCA   3.388 1 S
 ED19   2.878 1 P
 ED19   4.888 1 S
T1245   1.988 1 P
T1245   3.478 1 S
 MMO1   5.768 1 S
 ED16   4.908 1 S
T1214   4.078 1 S
# 2016 10 14 13 32 43.991 42.9230  13.1846   4.557  0.54 0 0 0    510
 NRCA   3.969 1 S
 ED11   9.569 1 S
T1212   7.339 1 S
 ED19   1.059 1 P
T1216   4.909 1 S
 CESI   8.169 1 S
 CSP1   6.689 1 S
 ED21   4.769 1 S
 ED18   1.759 1 P
 ED18   3.429 1 S
 ED17   1.989 1 P
 ED17   3.899 1 S
 MMO1   4.039 1 S
 ED16   4.869 1 S
  MC2   0.969 1 P
  MC2   1.539 1 S
T1245   3.029 1 S
# 2016 10 14 13 34 45.527 42.8318  13.0629   2.500  0.38 0 0 0    511
 ED11   6.023 1 S
T1212   3.283 1 S
T1212   1.643 1 P
T1217   5.933 1 S
 ED12   1.593 1 P
 ED12   2.343 1 S
T1215   5.573 1 S
 ED19   2.283 1 P
 ED19   4.383 1 S
 ED21   9.083 1 S
 ED17   8.153 1 S
 MMO1   7.473 1 S
T1245   3.974 1 S
 NRCA   0.724 1 P
T1214   5.183 1 S
 ED10   2.963 1 S
# 2016 10 14 13 35 31.797 42.7403  13.1817   5.075  0.65 0 0 0    512
T1218   1.873 1 P
T1218   3.663 1 S
 ED02   4.463 1 P
 ED02   8.443 1 S
 ED11   2.483 1 P
T1212   2.163 1 P
T1215   8.723 1 S
 ED12   3.313 1 P
 ED12   6.273 1 S
 ED10   1.563 1 S
 NRCA   4.073 1 S
 ED19   7.023 1 S
T1245   5.483 1 S
 ED17   4.663 1 P
 MMO1   7.133 1 S
 ED16   5.333 1 S
T1214   0.843 1 P
 ED20   3.413 1 P
 ED20   6.833 1 S
 TERO  11.243 1 S
 ED07   8.633 1 S
T1204   4.913 1 S
T1246   9.703 1 S
T1202   2.443 1 S
T1202   1.233 1 P
T1201   4.513 1 S
T1201   2.313 1 P
 ED24   1.743 1 P
 ED24   3.413 1 S
 ED03   2.813 1 P
# 2016 10 14 13 36 19.254 42.8158  13.2464  10.082  0.78 0 0 0    513
T1201   3.546 1 P
 ED03   4.256 1 P
T1218   6.846 1 S
T1218   3.636 1 P
T1214   4.046 1 S
 ED11   4.036 1 P
 ED11   7.456 1 S
T1212   6.306 1 S
T1215  10.346 1 S
 NRCA   4.616 1 S
T1245   3.616 1 S
T1245   2.376 1 P
 ED19   3.086 1 P
 ED19   4.856 1 S
 ED18   3.886 1 P
 ED21   4.416 1 P
 ED17   3.476 1 P
 ED17   5.996 1 S
 MMO1   4.956 1 S
 ED09   2.976 1 P
 ED20   6.086 1 S
 ED20   3.266 1 P
 TERO  11.606 1 S
T1246  10.306 1 S
 ED07   9.036 1 S
 CAMP  10.456 1 S
T1204   6.176 1 S
# 2016 10 14 13 41 22.185 42.8955  13.2419   4.500  0.60 0 0 0    514
T1214   5.605 1 S
 ED10   5.045 1 S
T1245   1.246 1 P
T1212   7.695 1 S
 ED12   7.985 1 S
 ED19   1.675 1 P
 ED19   3.405 1 S
  MC2   2.066 1 S
  MC2   1.126 1 P
 ED21   5.345 1 S
 ED17   3.425 1 S
 ED17   1.805 1 P
 MMO1   1.426 1 P
 MMO1   2.736 1 S
 ED20   7.405 1 S
 ED16   3.435 1 S
# 2016 10 14 13 43 43.262 42.8857  13.2302   4.500  0.57 0 0 0    515
 ED10   2.538 1 P
 ED10   4.748 1 S
T1245   1.188 1 P
 NRCA   4.038 1 S
 ED19   1.768 1 P
 ED19   3.018 1 S
  MC2   1.258 1 P
  MC2   1.998 1 S
 ED18   4.498 1 S
 ED17   3.728 1 S
 ED17   1.948 1 P
 MMO1   1.488 1 P
 ED16   3.198 1 S
# 2016 10 14 13 45 26.890 42.8057  13.1596   6.500  0.77 0 0 0    516
T1218   2.840 1 P
T1218   6.050 1 S
 ED10   1.160 1 P
T1211  12.430 1 S
 ED11   2.970 1 P
 ED11   5.250 1 S
 ED02   9.200 1 S
 ED02   5.020 1 P
T1212   3.980 1 S
T1212   2.210 1 P
T1217   7.370 1 S
 ED12   2.830 1 P
 ED12   5.210 1 S
 CESI  10.110 1 S
 ED19   2.490 1 P
 ED19   4.630 1 S
 ED18   7.380 1 S
T1245   1.590 1 P
T1245   2.420 1 S
 ED21   4.630 1 P
 ED21   8.630 1 S
 ED22   8.730 1 S
 ED17   3.780 1 P
 ED17   7.080 1 S
 MMO1   6.230 1 S
 ED20   7.550 1 S
T1246  11.410 1 S
T1214   1.640 1 P
T1214   3.100 1 S
 CAMP  11.260 1 S
T1201   3.580 1 P
 ED24   3.060 1 P
 ED24   6.320 1 S
 ED03   4.040 1 P
# 2016 10 14 13 50 27.833 42.8159  13.1740   9.500  0.69 0 0 0    517
 ED10   1.867 1 P
 ED10   3.257 1 S
T1212   5.337 1 S
 NRCA   3.147 1 S
 NRCA   1.797 1 P
 ED19   2.637 1 P
 ED19   4.667 1 S
  MC2   4.887 1 S
T1245   1.747 1 P
T1245   3.277 1 S
 ED17   6.647 1 S
 MMO1   5.527 1 S
 ED20   7.507 1 S
T1214   3.837 1 S
# 2016 10 14 13 56 21.438 42.6453  13.3323   9.214  0.79 0 0 0    518
 SMA1   1.592 1 P
 SMA1   2.922 1 S
 ED04   2.252 1 P
 ED04   3.852 1 S
 RM33   3.462 1 P
 RM33   6.402 1 S
T1299   1.272 1 P
T1299   3.282 1 S
 ED03   2.692 1 P
 ED03   4.292 1 S
 ED24   2.662 1 P
 ED24   4.852 1 S
T1201   2.092 1 P
T1201   3.812 1 S
T1218   3.382 1 P
T1218   6.162 1 S
 ED11   4.382 1 P
 ED11   8.032 1 S
T1212   8.372 1 S
 ED10   7.162 1 S
T1204   1.712 1 P
T1216  12.402 1 S
T1214   6.182 1 S
 NRCA   8.752 1 S
 ED19  10.852 1 S
  MC2  10.682 1 S
 ED18  12.412 1 S
 ED16   7.512 1 S
 ED21  13.292 1 S
 ED17  11.122 1 S
 MMO1   9.262 1 S
 ED22  12.882 1 S
 ED09   3.432 1 P
 ED20   2.792 1 P
 TERO   7.232 1 S
 TERO   4.012 1 P
 ED07   2.552 1 P
T1246   3.052 1 P
T1246   5.402 1 S
 CAMP   5.092 1 S
 CAMP   2.812 1 P
 ED25   1.762 1 P
 ED05   6.312 1 S
# 2016 10 14 13 56 53.927 42.7284  13.1543   1.605  1.03 0 0 0    519
T1218   1.393 1 P
T1211  10.803 1 S
 ED02   4.253 1 P
 ED02   7.973 1 S
 ED11   2.123 1 P
T1217   6.713 1 S
T1212   2.313 1 S
T1212   1.903 1 P
T1215   8.473 1 S
T1215   4.513 1 P
 ED12   3.373 1 P
 ED12   5.943 1 S
 NRCA   2.093 1 P
 ED10   1.023 1 P
 CSP1  13.373 1 S
  MC2   7.533 1 S
T1245   2.673 1 P
T1245   5.353 1 S
 ED21  11.543 1 S
 ED22  11.523 1 S
 ED17   5.073 1 P
 MMO1   7.593 1 S
 MMO1   4.413 1 P
T1214   0.723 1 P
 ED09   7.533 1 S
T1204   2.713 1 P
T1204   5.323 1 S
T1202   1.093 1 P
 ED07   4.663 1 P
 ED07   8.953 1 S
T1246   5.333 1 P
 SMA1   3.543 1 P
 ED25   3.963 1 P
 ED25   7.853 1 S
T1201   2.123 1 P
 ED05  10.833 1 S
 ED24   1.443 1 P
 ED03   2.543 1 P
 ED03   4.973 1 S
 RM33   8.133 1 S
# 2016 10 14 13 59 50.483 42.8701  13.2322   3.500  0.50 0 0 0    520
T1218   8.197 1 S
 ED10   4.197 1 S
T1245   2.037 1 S
T1245   0.897 1 P
T1212   6.827 1 S
 ED19   1.697 1 P
 ED19   3.087 1 S
  MC2   2.577 1 S
  MC2   1.247 1 P
 CSP1   8.697 1 S
 ED18   4.877 1 S
 ED22   6.267 1 S
 ED17   1.927 1 P
 ED17   3.947 1 S
 MMO1   2.767 1 S
 ED16   2.767 1 S
# 2016 10 14 14 01 39.124 42.7856  13.2048   5.350  0.83 0 0 0    521
T1218   2.756 1 P
T1218   5.216 1 S
 ED02   9.716 1 S
T1217   8.046 1 S
T1212   4.746 1 S
 ED10   1.176 1 P
 ED10   2.236 1 S
 ED12   6.206 1 S
T1216   6.686 1 S
 NRCA   3.266 1 S
 CSP1  11.396 1 S
 ED18   7.906 1 S
 ED17   7.186 1 S
 MMO1   5.466 1 S
 ED16   3.946 1 S
 ED09   5.846 1 S
 TERO   6.086 1 P
 TERO  11.446 1 S
 ED07   8.886 1 S
T1246  10.106 1 S
T1246   5.336 1 P
T1214   0.936 1 P
T1204   5.796 1 S
T1204   2.786 1 P
 CAMP  10.076 1 S
 ED14  14.096 1 S
T1201   2.886 1 P
T1202   3.786 1 S
 ED24   5.276 1 S
 ED03   3.626 1 P
 ED03   6.956 1 S
# 2016 10 14 14 03  9.739 42.8844  13.2371   1.201  0.68 0 0 0    522
 ED03  10.581 1 S
 ED24   9.171 1 S
T1214   5.481 1 S
T1218   8.761 1 S
 ED10   4.821 1 S
 ED10   2.561 1 P
T1245   1.202 1 P
T1245   1.432 1 S
 NRCA   2.122 1 P
 ED19   1.711 1 P
  MC2   1.182 1 P
  MC2   1.402 1 S
 CSP1   7.841 1 S
 ED18   2.291 1 P
 ED18   4.391 1 S
 ED21   5.521 1 S
 GUMA   7.912 1 S
 ED22   5.531 1 S
 ED17   1.911 1 P
 ED17   3.681 1 S
 MMO1   1.411 1 P
 ED09   6.061 1 S
 ED20   7.181 1 S
 ED16   3.141 1 S
# 2016 10 14 14 04 27.094 42.8155  13.2424   4.872  0.97 0 0 0    523
 ED03   4.256 1 P
 ED03   8.246 1 S
 ED24   3.346 1 P
 ED24   7.036 1 S
T1214   1.366 1 P
T1214   2.606 1 S
T1218   6.566 1 S
 ED02  11.136 1 S
 ED11   7.246 1 S
 ED10   1.686 1 P
T1212   5.766 1 S
 NRCA   1.856 1 P
T1216   6.796 1 S
 CESI  11.186 1 S
T1245   2.416 1 S
 ED19   2.546 1 P
 ED19   4.866 1 S
  MC2   2.156 1 P
  MC2   4.436 1 S
 CSP1  10.286 1 S
 ED18   3.476 1 P
 ED18   6.766 1 S
 ED21   4.236 1 P
 ED21   7.816 1 S
 ED22   7.606 1 S
 ED17   5.976 1 S
 ED17   3.146 1 P
 AM05   7.076 1 S
 MMO1   4.086 1 S
 ED16   2.546 1 S
 ED16   1.366 1 P
 ED09   5.126 1 S
 ED20   5.726 1 S
 TERO  11.526 1 S
T1246  10.426 1 S
 CAMP  10.666 1 S
T1204   3.026 1 P
T1201   3.446 1 P
# 2016 10 14 14 08  2.974 42.6466  13.3303  11.238  0.68 0 0 0    524
 SMA1   1.866 1 P
 ED04   4.386 1 S
T1299   3.626 1 S
T1299   2.056 1 P
 ED24   2.956 1 P
 ED24   5.206 1 S
 ED11   8.066 1 S
T1212   4.116 1 P
 ED10   4.216 1 P
T1204   1.986 1 P
T1204   3.336 1 S
 ED20   3.066 1 P
 ED20   5.426 1 S
 TERO   7.496 1 S
 ED07   2.796 1 P
 ED07   4.916 1 S
T1246   3.276 1 P
T1246   5.706 1 S
 CAMP   5.376 1 S
 ED25   2.136 1 P
 ED05   6.786 1 S
# 2016 10 14 14 10  8.111 42.8524  13.2280   7.500  0.54 0 0 0    525
 ED10   4.079 1 S
T1212   6.539 1 S
 NRCA   2.069 1 P
 NRCA   3.669 1 S
T1245   2.489 1 S
T1245   1.819 1 P
 ED19   2.259 1 P
 ED19   4.109 1 S
  MC2   3.549 1 S
 ED17   4.959 1 S
 MMO1   3.779 1 S
 ED20   3.659 1 P
 ED20   6.789 1 S
# 2016 10 14 14 12 53.962 42.8412  13.1559   8.184  0.31 0 0 0    526
 ED10   1.708 1 P
 ED10   3.198 1 S
T1212   5.118 1 S
 ED12   2.998 1 P
 ED12   5.628 1 S
 NRCA   2.408 1 S
 SEF1  12.098 1 S
 SEF1   6.468 1 P
 ED19   2.208 1 P
 ED19   4.128 1 S
 MDAR  11.948 1 S
 GUMA   9.398 1 S
 ED17   6.298 1 S
T1245   3.068 1 S
T1245   1.518 1 P
T1214   4.038 1 S
# 2016 10 14 14 13 59.366 42.7406  13.1810   4.770  0.48 0 0 0    527
T1218   2.034 1 P
T1218   3.344 1 S
 ED02   8.424 1 S
 ED11   2.444 1 P
 ED11   4.794 1 S
T1217   7.224 1 S
T1212   2.074 1 P
 ED12   3.174 1 P
 ED10   1.014 1 P
 NRCA   3.764 1 S
 NRCA   1.944 1 P
T1245   5.324 1 S
T1214   0.804 1 P
 ED20   6.754 1 S
 ED07   8.614 1 S
 ED07   4.514 1 P
T1204   2.484 1 P
T1246   9.724 1 S
T1202   2.494 1 S
T1299   2.784 1 P
T1201   2.244 1 P
 ED24   1.744 1 P
 ED24   3.594 1 S
# 2016 10 14 14 14 57.953 42.8654  13.2652   0.000  0.72 0 0 0    528
 ED03  10.247 1 S
 ED24   4.577 1 P
 ED24   7.717 1 S
T1214   4.677 1 S
T1214   2.317 1 P
 ED11  10.127 1 S
T1212   7.797 1 S
 ED19   2.047 1 P
 ED19   3.987 1 S
  MC2   1.418 1 P
 CSP1   9.597 1 S
 ED21   6.367 1 S
 ED17   4.147 1 S
 ED17   2.117 1 P
 MMO1   1.348 1 P
 ED20   6.867 1 S
 ED20   3.437 1 P
 ED25   5.227 1 P
T1299   4.888 1 P
# 2016 10 14 14 15 48.157 42.8596  13.2282   3.500  0.79 0 0 0    529
 ED03   9.023 1 S
T1214   3.953 1 S
T1214   2.113 1 P
 NRCA   3.834 1 S
T1245   0.664 1 P
 ED19   1.913 1 P
 ED19   3.723 1 S
  MC2   1.794 1 S
  MC2   1.444 1 P
 ED18   5.503 1 S
 ED21   3.893 1 P
 ED21   6.733 1 S
 GUMA   7.044 1 S
 ED22   6.773 1 S
 ED17   2.403 1 P
 ED17   4.693 1 S
 MMO1   1.603 1 P
 ED16   2.683 1 S
 ED20   3.563 1 P
 ED25  10.243 1 S
# 2016 10 14 14 22 46.269 42.8303  13.1565   6.535  0.50 0 0 0    530
 ED10   1.481 1 P
 ED10   2.711 1 S
 ED11   6.651 1 S
T1217   7.481 1 S
 ED12   5.291 1 S
T1215   7.761 1 S
 NRCA   1.271 1 P
 NRCA   1.961 1 S
 ED19   2.151 1 P
 ED19   4.091 1 S
  MC2   4.221 1 S
 ED21   4.141 1 P
 ED21   7.801 1 S
 ED22   8.061 1 S
T1245   2.691 1 S
T1245   1.381 1 P
 ED17   6.311 1 S
 ED17   3.321 1 P
 MMO1   5.511 1 S
T1214   3.591 1 S
T1201   3.851 1 P
 ED24   3.461 1 P
 ED24   6.641 1 S
# 2016 10 14 14 28 25.489 42.8319  13.0396   5.500  0.66 0 0 0    531
 ED11   2.961 1 P
 ED11   5.671 1 S
T1212   1.731 1 P
T1212   3.361 1 S
T1217   2.921 1 P
T1215   4.981 1 S
T1215   2.521 1 P
 CESI   7.121 1 S
 FEMA   5.301 1 S
 CSP1  10.571 1 S
 ED19   2.301 1 P
 ED19   4.601 1 S
 ED21   9.281 1 S
 ED17   8.621 1 S
 MMO1   8.061 1 S
 MMO1   4.261 1 P
T1245   2.551 1 P
T1245   4.831 1 S
 NRCA   2.401 1 S
 NRCA   1.181 1 P
 ED20  10.711 1 S
 ED10   4.021 1 S
 ED10   2.131 1 P
# 2016 10 14 14 30 58.621 42.8919  13.2316   3.500  0.71 0 0 0    532
 ED24   9.259 1 S
T1218   9.059 1 S
 ED10   4.809 1 S
 ED10   2.559 1 P
T1245   1.169 1 P
T1212   7.219 1 S
 NRCA   2.109 1 P
 NRCA   4.239 1 S
T1216   6.119 1 S
 ED19   2.169 1 S
 ED19   1.699 1 P
  MC2   1.979 1 S
  MC2   1.159 1 P
 ED18   4.389 1 S
 ED21   5.599 1 S
 ED22   5.529 1 S
 ED17   1.879 1 P
 ED17   3.679 1 S
 MMO1   1.349 1 P
 ED09   5.989 1 S
 ED16   3.119 1 S
 ED20   7.189 1 S
# 2016 10 14 14 33  1.125 42.8850  13.2473   5.210  0.48 0 0 0    533
 ED10   2.645 1 P
 ED10   5.265 1 S
T1245   2.505 1 S
 NRCA   4.485 1 S
 ED19   3.375 1 S
  MC2   2.575 1 S
 ED18   4.485 1 S
 ED21   5.465 1 S
 ED17   3.705 1 S
 ED17   1.955 1 P
 MMO1   2.855 1 S
 MMO1   1.525 1 P
# 2016 10 14 14 36 54.733 42.7847  13.1879   5.887  0.69 0 0 0    534
T1218   2.657 1 P
T1218   5.107 1 S
 ED02   9.527 1 S
 ED11   5.807 1 S
T1212   4.507 1 S
 ED10   2.017 1 S
 ED10   1.107 1 P
T1215   8.487 1 S
 ED12   6.047 1 S
 NRCA   1.598 1 P
 CESI  10.778 1 S
 ED19   2.887 1 P
 ED19   5.447 1 S
T1245   1.688 1 P
 ED18   8.047 1 S
 ED21   9.227 1 S
 ED17   3.967 1 P
 ED17   7.567 1 S
 MMO1   5.728 1 S
 MMO1   3.028 1 P
 ED16   4.327 1 S
 ED09   6.647 1 S
 ED20   6.637 1 S
 TERO  11.967 1 S
 ED07   9.117 1 S
T1246  10.397 1 S
T1214   2.097 1 S
T1214   1.007 1 P
T1204   6.007 1 S
 ED05  11.617 1 S
T1201   3.027 1 P
T1202   3.817 1 S
 ED24   5.107 1 S
# 2016 10 14 14 45  4.552 42.6498  13.3302  10.254  0.54 0 0 0    535
T1299   3.388 1 S
 ED24   5.008 1 S
T1201   4.028 1 S
T1218   6.268 1 S
 ED11   8.178 1 S
 ED19   5.508 1 P
T1204   3.308 1 S
T1204   1.888 1 P
 ED20   5.288 1 S
 TERO   4.168 1 P
 TERO   7.498 1 S
 ED07   2.698 1 P
 ED07   4.898 1 S
T1246   5.688 1 S
T1246   3.158 1 P
 CAMP   5.218 1 S
 ED25   2.278 1 P
 ED25   3.568 1 S
 SMA1   2.868 1 S
 SMA1   1.758 1 P
# 2016 10 14 14 46 15.165 42.8787  13.0709   4.184  0.90 0 0 0    536
T1212   2.605 1 P
T1212   4.925 1 S
 ED11   7.055 1 S
T1217   7.435 1 S
T1217   3.875 1 P
 ED12   2.125 1 P
T1215   3.375 1 P
T1215   6.345 1 S
T1216   1.105 1 P
 CESI   6.745 1 S
 CSP1   8.635 1 S
 CSP1   4.605 1 P
 ED21   4.105 1 P
 ED21   7.865 1 S
 ED18   3.345 1 P
 ED19   1.515 1 P
 ED22   8.685 1 S
 ED17   3.755 1 P
  MC2   2.045 1 P
 MMO1   6.795 1 S
 MMO1   3.665 1 P
T1245   1.915 1 P
 ED20  10.235 1 S
 NRCA   1.125 1 P
T1214   6.095 1 S
T1201   9.975 1 S
 ED10   3.935 1 S
 ED10   2.245 1 P
 ED24   8.895 1 S
 ED03  10.365 1 S
# 2016 10 14 14 46 58.740 42.6457  13.3283  10.201  0.66 0 0 0    537
 ED04   4.240 1 S
 RM33   6.510 1 S
 ED03   4.530 1 S
T1299   1.890 1 P
T1299   3.370 1 S
 ED24   5.000 1 S
T1218   6.190 1 S
 ED11   8.120 1 S
T1201   3.920 1 S
T1201   2.210 1 P
 ED10   7.360 1 S
 NRCA   8.870 1 S
T1204   1.860 1 P
T1204   3.180 1 S
 MMO1   9.380 1 S
 ED20   2.900 1 P
 TERO   4.110 1 P
 TERO   7.330 1 S
 ED07   2.640 1 P
 ED07   4.760 1 S
T1246   5.560 1 S
 CAMP   5.190 1 S
 ED25   1.970 1 P
 ED25   3.700 1 S
 SMA1   1.700 1 P
 SMA1   3.010 1 S
 ED05   6.800 1 S
# 2016 10 14 14 48 31.433 42.9341  13.1669  12.248  0.76 0 0 0    538
 ED10   6.277 1 S
T1218  10.117 1 S
 NRCA   4.888 1 S
 ED11   4.717 1 P
 ED11   9.887 1 S
T1212   7.877 1 S
 ED12   7.347 1 S
 ED19   2.007 1 P
 ED19   3.497 1 S
 SEF1   5.178 1 P
 CSP1   3.737 1 P
 CSP1   6.817 1 S
 ED21   5.597 1 S
 ED18   4.707 1 S
 ED18   2.667 1 P
 ED17   5.247 1 S
 ED17   2.947 1 P
 MMO1   5.707 1 S
  MC2   3.978 1 S
T1299  10.887 1 S
T1245   5.038 1 S
T1214   7.397 1 S
# 2016 10 14 14 53 44.240 42.7240  13.2703   9.588  0.53 0 0 0    539
T1201   2.210 1 P
 ED03   3.050 1 P
 ED03   5.660 1 S
 ED24   2.470 1 P
T1218   5.290 1 S
T1218   2.890 1 P
 ED11   6.670 1 S
T1212   6.530 1 S
 ED10   4.700 1 S
T1214   3.650 1 S
 NRCA   6.270 1 S
 ED19   8.090 1 S
 ED16   5.390 1 S
 ED09   5.270 1 S
 ED20   4.940 1 S
 ED07   6.670 1 S
T1204   3.590 1 S
 SMA1   2.520 1 P
 SMA1   4.600 1 S
 CAMP   7.840 1 S
T1299   2.430 1 P
T1299   4.570 1 S
# 2016 10 14 14 54 14.899 42.7993  13.1663   6.178  0.64 0 0 0    540
T1218   5.281 1 S
 ED02   4.901 1 P
 ED02   9.311 1 S
 ED11   3.061 1 P
 ED11   5.981 1 S
 ED10   1.091 1 P
T1212   2.201 1 P
T1212   4.131 1 S
 ED12   5.401 1 S
 NRCA   1.681 1 S
 NRCA   1.451 1 P
 ED19   4.891 1 S
 CSP1  10.471 1 S
  MC2   5.301 1 S
T1245   1.581 1 P
 ED18   7.401 1 S
 ED21   8.621 1 S
 ED17   7.271 1 S
 ED17   3.671 1 P
 MMO1   6.161 1 S
 ED16   4.771 1 S
 ED20   7.051 1 S
 ED07   9.861 1 S
T1246  11.081 1 S
T1214   1.341 1 P
T1299   3.771 1 P
T1299   7.121 1 S
T1202   4.701 1 S
T1201   6.401 1 S
T1201   3.261 1 P
 ED24   2.871 1 P
 ED24   5.761 1 S
 RM33  10.311 1 S
 ED03   7.221 1 S
# 2016 10 14 14 56  8.994 42.6160  13.3707  13.834  0.73 0 0 0    541
 ED25   1.896 1 P
 ED04   2.286 1 P
 ED03   3.346 1 P
 ED11   9.816 1 S
T1218   4.486 1 P
T1218   7.736 1 S
 ED24   6.406 1 S
 ED24   3.736 1 P
T1299   2.656 1 P
T1299   4.376 1 S
T1201   5.536 1 S
 ED12  13.106 1 S
 SMA1   2.276 1 P
T1204   4.716 1 S
T1204   2.876 1 P
 ED18  12.856 1 S
 ED17  11.896 1 S
 MMO1  10.256 1 S
 ED20   6.896 1 S
 ED07   2.826 1 P
 TERO   7.356 1 S
 TERO   4.246 1 P
T1246   2.976 1 P
 ED15   7.286 1 S
 GIGS   7.876 1 S
 CAMP   2.396 1 P
 ED05   3.036 1 P
# 2016 10 14 14 56 50.502 42.5389  13.2777  12.500  0.61 0 0 0    542
 RM33   4.018 1 S
T1218   7.028 1 S
 SMA1   5.318 1 S
 SMA1   2.998 1 P
 ED04   2.208 1 P
 ED20   8.638 1 S
 ED25   2.688 1 P
 ED25   4.768 1 S
 ED07   6.678 1 S
T1246   6.628 1 S
T1246   3.748 1 P
 ED15   7.808 1 S
 ED05   4.858 1 S
 ED05   2.728 1 P
# 2016 10 14 14 58 37.587 42.7437  13.2831   2.500  0.93 0 0 0    543
T1299   2.353 1 P
T1201   2.093 1 P
 ED03   3.293 1 P
 ED03   6.773 1 S
 ED08  12.883 1 S
 ED24   2.413 1 P
 ED24   5.113 1 S
T1202   1.343 1 P
T1202   1.563 1 S
T1211  13.183 1 S
T1218   2.793 1 P
T1218   5.623 1 S
 ED02  10.393 1 S
 ED02   5.493 1 P
 ED11   3.593 1 P
 ED11   7.403 1 S
T1217   4.953 1 P
T1217   9.563 1 S
T1212   3.263 1 P
T1212   6.503 1 S
T1215   5.933 1 P
T1215  11.053 1 S
 ED12   4.423 1 P
 ED12   9.003 1 S
T1214   1.113 1 P
 ED10   2.003 1 P
 ED10   4.033 1 S
 NRCA   5.893 1 S
 NRCA   2.913 1 P
 ED19   7.433 1 S
 ED18   9.433 1 S
 ED21  10.553 1 S
 ED17   8.293 1 S
 ED17   4.263 1 P
 ED22  10.123 1 S
 ED16   4.423 1 S
 MMO1   3.113 1 P
 MMO1   6.163 1 S
 AM05   9.393 1 S
 ED09   4.503 1 S
 ED20   4.263 1 S
 TERO   4.933 1 P
 TERO   9.473 1 S
 ED07   3.353 1 P
 ED07   6.533 1 S
T1246   8.193 1 S
T1246   4.243 1 P
 ED15  10.543 1 S
 GIGS  12.943 1 S
 CAMP   8.233 1 S
 ED25   2.983 1 P
 ED25   6.073 1 S
 SMA1   4.803 1 S
T1204   1.673 1 P
# 2016 10 14 15 02 43.609 42.9027  13.2058  11.375  0.74 0 0 0    544
T1212   4.021 1 P
 NRCA   4.912 1 S
 ED19   1.981 1 P
 ED19   3.541 1 S
  MC2   3.942 1 S
 ED18   2.641 1 P
 ED18   4.701 1 S
 ED21   3.181 1 P
 ED21   5.721 1 S
 ED17   5.241 1 S
 AM05   3.311 1 P
 AM05   5.141 1 S
# 2016 10 14 15 04  8.758 42.6535  13.3218   7.500  0.48 0 0 0    545
T1299   1.653 1 P
T1299   3.222 1 S
 ED03   2.822 1 P
 ED03   4.532 1 S
 ED24   2.512 1 P
 ED24   3.682 1 S
T1201   2.842 1 S
T1202   4.662 1 S
 ED10   6.242 1 S
 NRCA   8.053 1 S
T1214   5.632 1 S
T1204   1.582 1 P
 ED20   5.002 1 S
 ED07   2.462 1 P
 ED07   4.282 1 S
T1246   5.332 1 S
 SMA1   1.712 1 S
 SMA1   1.492 1 P
 CAMP   5.052 1 S
 ED25   1.782 1 P
# 2016 10 14 15 05 46.441 42.9243  13.1844   4.669  0.85 0 0 0    546
 ED10   3.019 1 P
 ED10   5.479 1 S
 NRCA   2.189 1 P
 NRCA   4.069 1 S
 ED11   9.379 1 S
T1212   7.329 1 S
 ED02  12.739 1 S
T1217  10.259 1 S
 ED12   7.269 1 S
 ED19   1.029 1 P
T1216   4.959 1 S
 CESI   8.149 1 S
 CSP1   6.569 1 S
 ED21   2.559 1 P
 ED21   4.839 1 S
 ED18   1.839 1 P
 ED22   5.299 1 S
 ED17   2.059 1 P
 MMO1   2.229 1 P
 MMO1   4.229 1 S
 ED20   8.869 1 S
  MC2   1.299 1 S
  MC2   1.039 1 P
